9.890210993564120656e+01,6.495643401302038455e+01,1.233787834345797165e+02,1.336164574528996525e+02,8.048225249509805224e+01,9.222212680739141888e+01,5.675190012659825811e+01,7.378063377701096215e+01,8.708178086801095219e+01,1.071214035083650629e+02,1.108380026284530544e+02,7.028177536380664492e+01,5.878171037827197409e+01,1.095679279885354731e+02,1.209559095808731257e+02,7.572018114969401381e+01,7.191134496471573812e+01,9.512346738700746585e+01,6.499489150505125679e+01,1.190617047644864783e+02,7.853769881700588940e+01,1.292313507794089844e+02,1.624054506607163546e+02,1.274136807597002843e+02,8.221866190707120836e+01,7.521296256131101643e+01,1.068871105005558775e+02,8.709398951506830144e+01,8.950434969163147514e+01,1.255572903995923468e+02
8.344087196814302843e+01,4.018900327383603610e+01,1.195492138246959541e+02,8.765417161297347093e+01,8.006209462910246089e+01,5.906721234847452706e+01,2.899533170710918739e+01,5.630611697296897944e+01,1.113291917158102535e+02,8.201297900155580578e+01,7.046397698776915774e+01,5.077144178245990247e+01,4.301118366550521444e+01,8.741952221149949764e+01,9.676089106851333099e+01,5.493468806326673359e+01,6.272865802853663553e+01,7.348954440876735816e+01,5.318083802206308519e+01,5.903148835234267722e+01,6.680554378677754812e+01,1.062325168380541811e+02,1.507904388517738425e+02,8.008010492143375814e+01,6.127351311114128407e+01,5.919299282071312263e+01,7.467165928731007796e+01,8.512146921507817865e+01,9.499262783214059880e+01,1.085673204029646968e+02
5.442690426859262232e+01,3.527444774325840626e+01,6.731897614764058346e+01,7.222188705534976805e+01,4.225592471010568119e+01,4.801756825378308946e+01,3.064494201488234282e+01,3.938705231913881732e+01,4.718692556236692326e+01,5.963099817442674322e+01,6.211773535558150883e+01,3.660235051891333313e+01,3.147647274106599014e+01,6.209038881483230909e+01,6.818138898521692681e+01,4.126974183926368056e+01,3.785918931960355849e+01,5.161933266073868509e+01,3.372231857853785897e+01,6.559294335219800587e+01,3.955951355776436174e+01,7.219047687116953682e+01,8.950886252343896388e+01,6.719051244580798254e+01,4.296537419044108219e+01,3.863816542454091518e+01,5.878066696975336924e+01,4.925383084093031982e+01,4.692946673447263350e+01,7.029457534791022510e+01
1.326668216963979319e+02,7.854495862787523208e+01,1.809247158114523018e+02,1.674371130399701144e+02,1.293974341772126309e+02,1.252282795759238923e+02,6.489102218157093205e+01,1.015049747426828901e+02,1.505874308749939132e+02,1.331782452290932213e+02,1.241426619933968709e+02,9.986276790696079786e+01,7.886433300899800258e+01,1.325051300617745369e+02,1.486097881245126189e+02,9.696587773160155166e+01,1.081590104830434029e+02,1.266257067610909246e+02,9.794101644486066505e+01,1.270712580531585445e+02,1.273314754977933205e+02,1.648563042111308619e+02,2.277654757294958188e+02,1.668237364812914336e+02,1.174232385630882902e+02,1.137836510456273658e+02,1.315560188852462318e+02,1.180798014224429693e+02,1.489081867039533620e+02,1.634129270556045697e+02
1.048707598315980647e+02,7.149819748610147485e+01,1.358877838189341105e+02,1.498114976263383085e+02,1.008203388701360268e+02,1.166387718168841872e+02,6.339423551075358887e+01,8.674738042717261521e+01,9.979052674755924102e+01,1.081658704670720397e+02,1.080781601579731586e+02,8.914725361122293634e+01,6.830783844943121608e+01,1.028452638388613707e+02,1.161860796005908725e+02,8.270304838752321075e+01,8.884257512813658764e+01,1.057876029525004071e+02,8.370901686240185313e+01,1.234220318299823873e+02,1.099489663438432387e+02,1.290654852104512713e+02,1.719863976647766037e+02,1.548791927674173792e+02,1.033275159130810721e+02,9.954616334690457791e+01,1.127707371185092029e+02,8.335333418042827702e+01,1.129143745052001577e+02,1.245548064401797319e+02
2.397767875988050079e+01,1.071972055836028481e+01,3.487188922753890097e+01,2.359947345546337516e+01,2.288772811415870123e+01,1.520112091022111223e+01,7.268557879197564908e+00,1.550202670247794146e+01,3.348719889983440368e+01,2.340990272346861545e+01,1.956323686368287440e+01,1.350642513072293838e+01,1.176661649590774061e+01,2.548820856688049474e+01,2.810166899993827627e+01,1.524143637868924372e+01,1.754898356833212247e+01,2.056441071494479900e+01,1.452440964352225805e+01,1.508332062051656308e+01,1.800219715551266120e+01,3.075625328542813364e+01,4.400966697824508600e+01,2.077605450914718332e+01,1.647548201006718216e+01,1.589639440146000737e+01,2.073141753000873422e+01,2.543754679309876821e+01,2.741750936850852582e+01,3.171901182816000642e+01
6.992668871355266447e+01,4.147725824488009039e+01,1.003135109401719518e+02,9.071941117870031235e+01,7.948229758208537987e+01,7.605253046053420007e+01,3.419348029356788032e+01,5.831659586558221520e+01,8.832076939027541584e+01,6.579615912645404308e+01,5.683227965984045937e+01,6.109091156109290921e+01,4.468433872251483763e+01,6.072586654292722130e+01,6.999787585180250460e+01,5.167543092467771260e+01,6.532163700024526065e+01,6.916097513301100719e+01,6.094083083163884140e+01,6.061045194781148382e+01,8.430313204984689435e+01,8.147082980418909415e+01,1.214244604985858587e+02,9.761714862538012483e+01,7.137225441989556884e+01,7.221709576433516986e+01,6.727267802700961852e+01,5.774015860996804861e+01,9.219378020821838504e+01,8.091253376791078722e+01
1.025558274398927665e+02,5.855981717943200238e+01,1.449587004881912549e+02,1.270364648848752864e+02,1.081694763308585436e+02,9.960253581434662351e+01,4.731270919082673032e+01,8.026504479197060959e+01,1.271178669460368980e+02,9.923022170368875550e+01,8.768322201874485700e+01,8.064250626723276127e+01,6.171635947288929458e+01,9.657572950979755433e+01,1.094232902589970990e+02,7.392653178946808623e+01,8.857044502679457310e+01,9.821979120532193974e+01,8.067445108825049260e+01,8.842966109539203501e+01,1.081282620421952316e+02,1.239850136780241172e+02,1.789129454515632744e+02,1.302488270449554193e+02,9.485591071915018802e+01,9.416498165365932493e+01,9.820424215301491699e+01,9.051750291146778693e+01,1.257123963883757369e+02,1.238011637184812912e+02
5.098529889334206189e+01,2.495237265873715771e+01,8.279997016214949213e+01,5.895274882539725780e+01,7.151301127276475711e+01,5.669993273478341678e+01,1.800675422739959330e+01,4.423160711445649440e+01,8.548863774404995297e+01,4.135833450664588895e+01,2.605204756466234528e+01,4.824715256319360890e+01,3.268581665513858070e+01,3.507858280583342037e+01,4.237403993522236334e+01,3.485750439130227818e+01,5.509313857251410695e+01,4.990236545115008227e+01,5.135053098811954442e+01,2.388235570692302545e+01,7.554476796783475834e+01,5.400036320021749248e+01,9.468670287043056533e+01,6.895463208271152666e+01,5.672942932046141351e+01,6.097913435758736966e+01,4.170083528454885169e+01,4.273270339791837102e+01,8.542192256886930579e+01,5.574725516664526026e+01
6.749087704405161503e+01,4.574166946727235228e+01,8.592689957109759291e+01,9.510607289071654691e+01,6.102414835824507122e+01,7.113225778923072085e+01,4.048627425074889885e+01,5.399365518894244786e+01,6.163004533825812814e+01,7.105694699623825272e+01,7.226880006631259334e+01,5.418375762547549357e+01,4.272790599276996204e+01,6.938733219541917663e+01,7.768628873305318905e+01,5.287119716482833809e+01,5.421557029219270873e+01,6.709675925413469599e+01,5.048779110950601989e+01,8.103181439387444129e+01,6.457608989972067093e+01,8.496838787177901509e+01,1.104194639713545598e+02,9.572705110187669675e+01,6.294742187850958715e+01,5.958241636943631647e+01,7.306125692537025884e+01,5.545781634570172969e+01,6.805508241038889139e+01,8.208328488865149097e+01
1.109513889544793415e+02,6.171489852766966067e+01,1.525434920675149044e+02,1.318353469538917295e+02,1.048297598944588032e+02,9.376470559688493722e+01,4.919901892764310247e+01,8.045194964896882084e+01,1.308344124431756370e+02,1.117281365535156112e+02,1.027038917874442774e+02,7.623619122498172374e+01,6.234749550282732145e+01,1.148465322811978382e+02,1.277811429694200314e+02,7.835475791993577843e+01,8.610280505223705916e+01,1.026538748103287872e+02,7.596633330080311453e+01,9.889649848441810320e+01,9.649196631900133525e+01,1.403204626221145190e+02,1.933760563068478859e+02,1.264315739147946118e+02,9.043301658583234826e+01,8.678790861286782388e+01,1.070752823336327708e+02,1.045360184092706106e+02,1.216814642163882780e+02,1.404545993924527920e+02
7.996072011543060398e+01,4.843154842687744832e+01,1.058652426565572711e+02,1.018497950995965908e+02,7.251296618577742947e+01,7.286952908164064979e+01,4.056517406042996754e+01,5.969564502588524135e+01,8.424964922178547511e+01,8.268357888855690874e+01,8.005777053327494741e+01,5.743801636590733040e+01,4.678318831089571006e+01,8.392064425144167217e+01,9.333207366429297736e+01,5.890225461631857939e+01,6.168284653698457021e+01,7.586485770514653382e+01,5.540459166153196691e+01,8.233360852359803062e+01,6.977933473499376760e+01,1.017608841754373543e+02,1.356676930325610613e+02,9.875116421703168612e+01,6.757583680763704592e+01,6.397500115456321623e+01,8.131526775809510355e+01,7.208653430301862386e+01,8.273249205228239589e+01,1.003920117983268199e+02
1.115455186585593452e+02,6.949224129207851774e+01,1.512130724055122357e+02,1.479758105803784645e+02,1.121091657150658421e+02,1.151421238399226610e+02,5.896145135382857916e+01,8.935656268182964368e+01,1.226579283355394949e+02,1.115274534830084860e+02,1.050659860312130007e+02,9.056333959111204024e+01,6.954364643640553822e+01,1.076101636057622102e+02,1.216402577860165195e+02,8.392515579401018044e+01,9.499190978003436214e+01,1.093632029527129532e+02,8.781500527974532133e+01,1.130335753963709635e+02,1.163052978256845336e+02,1.363058773190656439e+02,1.890384286935569662e+02,1.519439994557083367e+02,1.057866493447734086e+02,1.033395747726363254e+02,1.131018614565248015e+02,9.411128595672511210e+01,1.281296702504110385e+02,1.339345820235187432e+02
1.056592015629363743e+02,6.431230652749836452e+01,1.329966348768417106e+02,1.320838376700362176e+02,8.077215101860657853e+01,8.372946775136159658e+01,5.415282583336890809e+01,7.277539433070434427e+01,9.858599203077837103e+01,1.152298134459159513e+02,1.176538512924174000e+02,6.512204047449013444e+01,5.794513284976716250e+01,1.229147558228216042e+02,1.343374171892285176e+02,7.734980971898852431e+01,7.061485547886141489e+01,9.728775202488563423e+01,6.111489510026338223e+01,1.182722229667520821e+02,6.978890468547122339e+01,1.416121942963414995e+02,1.770884398373103465e+02,1.186451589077270938e+02,7.716929125269406597e+01,6.870091108949999636e+01,1.105866011307061001e+02,1.007846448176233594e+02,9.090377350359258912e+01,1.393846837171193158e+02
4.863182002417491390e+01,3.057861258963034601e+01,6.270592164875903052e+01,6.364247780050989434e+01,4.205593372750315240e+01,4.478364898441164144e+01,2.613325804827626797e+01,3.629424473685307362e+01,4.743472326681981599e+01,5.136594929804454068e+01,5.131659076185898982e+01,3.476417775837058599e+01,2.865699840991456426e+01,5.232197652571066016e+01,5.798978223940279975e+01,3.646079179426041605e+01,3.654124772670946442e+01,4.642683420993939336e+01,3.291150644385538016e+01,5.390269278886300697e+01,4.071260020433255988e+01,6.263837267612555593e+01,8.131266449101286753e+01,6.123120601894395776e+01,4.079609269300595287e+01,3.803899206514574871e+01,5.085778047504412314e+01,4.338306465991027494e+01,4.746735283779001691e+01,6.136562402157390750e+01
7.588643855863817578e+01,4.889675081551001767e+01,9.351169115042125668e+01,9.990495495973297579e+01,5.768443192184534496e+01,6.529442757176903456e+01,4.237258398756527100e+01,5.418056004594065200e+01,6.534659083539686719e+01,8.355486184606513689e+01,8.728946983501199952e+01,4.977744258322445603e+01,4.335904202270798891e+01,8.765813496681946049e+01,9.604414144347613558e+01,5.729942329529602318e+01,5.174793031763519480e+01,7.153084285914154350e+01,4.577967332205864182e+01,9.149865178290050949e+01,5.293979417652676034e+01,1.013038368158694027e+02,1.248825748266391571e+02,9.190979797171587506e+01,5.852452774519175449e+01,5.220534332864481541e+01,8.193229710598811266e+01,6.947633184350453917e+01,6.402415023840143249e+01,9.873672056262299179e+01
2.397767875988050079e+01,1.071972055836028481e+01,3.487188922753890097e+01,2.359947345546337516e+01,2.288772811415870123e+01,1.520112091022111223e+01,7.268557879197564908e+00,1.550202670247794146e+01,3.348719889983440368e+01,2.340990272346861545e+01,1.956323686368287440e+01,1.350642513072293838e+01,1.176661649590774061e+01,2.548820856688049474e+01,2.810166899993827627e+01,1.524143637868924372e+01,1.754898356833212247e+01,2.056441071494479900e+01,1.452440964352225805e+01,1.508332062051656308e+01,1.800219715551266120e+01,3.075625328542813364e+01,4.400966697824508600e+01,2.077605450914718332e+01,1.647548201006718216e+01,1.589639440146000737e+01,2.073141753000873422e+01,2.543754679309876821e+01,2.741750936850852582e+01,3.171901182816000642e+01
1.125075260414368188e+02,6.415227865292843035e+01,1.562178693488926911e+02,1.378637815426751843e+02,1.121990732559718396e+02,1.034155455145213836e+02,5.185069309399315785e+01,8.525851565323728209e+01,1.344099372027598065e+02,1.113708145441771649e+02,1.010806901014548203e+02,8.356543194125279683e+01,6.588759457674930786e+01,1.111885791509266852e+02,1.248301586485578127e+02,8.074583431830143354e+01,9.237747870128595196e+01,1.063349891397918441e+02,8.312419674027495375e+01,1.005538430353015542e+02,1.087095903407180799e+02,1.391346166409542207e+02,1.955252198377248760e+02,1.372161711768711143e+02,9.856799719296112983e+01,9.622834994143012466e+01,1.088784655919657780e+02,1.019311750782601393e+02,1.300669801656895288e+02,1.388330240147093946e+02
